MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
50,60,10800,5,6,1915,1950,0,686,0,0,686,1,966,686,0,1652,1,0,2,0,4,1,7,0,1961,1,416,1,0,0,196,0,0,0,1200,6,2010,139000
60,76,10142,7,5,2004,2004,0,656,0,300,956,1,956,1128,0,2084,1,0,2,1,4,1,8,0,2004,2,618,1,0,45,0,0,0,0,0,1,2010,233000
20,50,6000,4,7,1954,2000,0,0,0,901,901,1,901,0,0,901,0,0,1,0,2,1,4,0,1954,1,281,1,0,0,0,0,0,0,0,8,2008,107900
60,NA,12205,6,8,1966,2007,157,568,0,264,832,1,976,1111,0,2087,0,0,2,1,5,1,9,0,1966,2,444,1,133,168,0,0,0,0,0,7,2007,187500
120,43,3182,7,5,2005,2006,11,16,0,1129,1145,1,1145,0,0,1145,0,0,2,0,2,1,5,1,2005,2,397,1,100,16,0,0,0,0,0,9,2009,160200
80,NA,11333,6,5,1976,1976,0,539,0,490,1029,1,1062,0,0,1062,1,0,1,0,3,1,5,2,1976,2,539,1,120,0,0,0,0,0,0,5,2007,146800
60,92,9920,7,5,1996,1997,0,862,0,255,1117,1,1127,886,0,2013,1,0,2,1,3,1,8,1,1997,2,455,1,180,130,0,0,0,0,0,6,2007,269790
20,76,9158,8,5,2007,2007,140,0,0,1496,1496,1,1496,0,0,1496,0,0,2,0,3,1,7,0,2007,2,474,1,168,130,0,0,0,0,0,6,2007,225000
60,NA,10832,7,5,1994,1996,0,0,0,712,712,1,1086,809,0,1895,0,0,2,1,3,1,7,1,1994,2,409,1,143,46,0,0,0,0,500,10,2008,194500
60,70,8400,6,6,1980,1981,130,0,0,650,650,1,888,676,0,1564,0,0,2,1,3,1,7,1,1980,2,476,1,0,50,0,0,204,0,0,4,2010,171000
20,71,8197,6,5,1977,1977,148,0,0,660,660,1,1285,0,0,1285,0,0,1,1,3,1,7,1,1977,2,528,1,138,0,0,0,0,0,0,4,2007,143500
20,57,7677,5,5,1953,1953,0,570,0,203,773,1,773,0,0,773,0,0,1,0,2,1,4,0,1953,1,240,1,0,0,0,0,0,0,0,4,2008,110000
60,104,13518,9,5,2008,2009,860,0,0,1926,1926,1,1966,1174,0,3140,0,0,3,1,4,1,11,2,2009,3,820,1,144,78,0,0,0,0,0,7,2009,485000
50,60,7200,5,7,1937,1950,252,569,0,162,731,1,981,787,0,1768,1,0,1,1,3,1,7,2,1939,1,240,1,0,0,264,0,0,0,0,6,2007,175000
60,79,12798,6,5,1997,1997,0,462,0,154,616,1,616,1072,0,1688,1,0,2,1,4,1,8,0,1997,2,603,1,403,114,185,0,0,0,400,5,2008,200000
30,40,4800,4,7,1916,1990,0,197,0,999,1196,1,1196,0,0,1196,1,0,1,0,2,1,5,0,1957,2,440,1,0,0,0,0,0,0,0,7,2007,109900
60,63,8199,7,5,2005,2005,0,648,0,80,728,1,728,728,0,1456,1,0,2,1,3,1,7,1,2005,2,410,1,36,18,0,0,0,0,0,10,2008,189000
60,107,13891,9,5,2008,2009,424,0,0,1734,1734,1,1734,1088,0,2822,0,0,3,1,4,1,12,1,2009,3,1020,1,52,170,0,0,192,0,0,1,2009,582933
20,75,9000,5,5,1954,1954,0,812,0,124,936,1,1128,0,0,1128,0,0,1,0,2,1,5,0,1954,1,286,1,0,0,0,0,0,0,0,6,2006,118000
20,91,12274,7,5,2008,2008,256,0,0,1417,1417,1,1428,0,0,1428,0,0,2,0,3,1,6,0,2008,2,554,1,0,60,0,0,0,0,0,7,2008,227680
80,75,9750,5,5,1967,1967,0,400,480,100,980,1,980,0,0,980,0,0,2,0,3,1,6,0,1967,1,384,1,68,0,0,0,0,0,0,10,2006,135500
70,144,21384,5,6,1923,2004,0,1309,0,15,1324,1,1072,504,0,1576,2,0,1,1,3,1,6,1,1923,2,528,1,0,312,0,0,0,0,0,5,2009,223500
80,85,13400,5,5,1966,1966,1047,516,128,380,1024,1,1086,0,0,1086,1,0,1,0,3,1,6,1,1966,2,484,1,0,0,0,0,0,0,0,6,2006,159950
75,90,8100,5,5,1898,1965,0,0,0,849,849,0,1075,1063,0,2138,0,0,2,0,2,3,11,0,1910,2,360,0,40,156,0,0,0,0,0,11,2009,106000
20,78,10140,6,6,1974,1999,99,663,377,0,1040,1,1309,0,0,1309,1,0,1,1,3,1,5,1,1974,2,484,1,265,0,0,0,0,648,0,1,2006,181000
120,NA,4438,6,5,2004,2004,169,662,0,186,848,1,848,0,0,848,1,0,1,0,1,1,4,1,2004,2,420,1,140,0,0,0,0,0,0,6,2008,144500
20,66,8712,5,5,1952,1952,0,0,0,540,540,0,1044,0,0,1044,0,0,1,0,2,1,4,0,1952,2,504,0,0,0,0,0,0,0,54,6,2010,55993
20,75,9750,6,6,1958,1958,243,608,0,834,1442,1,1442,0,0,1442,0,0,1,1,4,1,7,0,1958,1,301,1,0,0,275,0,0,0,500,4,2007,157900
50,45,8248,5,7,1918,1950,0,0,0,686,686,1,686,564,0,1250,0,1,1,1,3,1,7,0,1955,1,280,0.5,207,0,96,0,0,0,0,7,2006,116000
20,48,12137,7,5,1998,1998,442,0,0,1649,1649,1,1661,0,0,1661,0,0,2,0,3,1,6,0,1998,2,598,1,0,34,0,0,0,0,0,5,2010,224900
20,NA,11425,5,6,1954,1954,0,486,0,522,1008,1,1008,0,0,1008,0,0,1,0,2,1,4,1,1954,1,275,1,0,0,120,0,0,0,0,7,2006,137000
20,NA,13265,8,5,2002,2002,148,1218,0,350,1568,1,1689,0,0,1689,1,0,2,0,3,1,7,2,2002,3,857,1,150,59,0,0,0,0,0,7,2008,271000
80,80,8816,6,7,1971,1971,80,504,0,506,1010,1,1052,0,0,1052,1,0,1,0,3,1,6,0,1971,2,440,1,0,0,0,0,0,0,0,6,2010,155000
120,44,6371,7,5,2009,2010,128,733,0,625,1358,1,1358,0,0,1358,1,0,2,0,2,1,6,1,2010,2,484,1,192,35,0,0,0,0,0,6,2010,224000
60,72,7226,7,5,2003,2003,0,0,0,798,798,1,798,842,0,1640,0,0,2,1,3,1,6,0,2003,2,595,1,0,45,0,0,0,0,0,6,2008,183000
20,60,6000,4,4,1953,1953,0,0,0,936,936,0,936,0,0,936,0,0,1,0,2,1,4,0,1974,2,576,1,0,32,112,0,0,0,0,2,2009,93000
60,NA,12394,7,5,2003,2003,0,0,0,847,847,1,847,886,0,1733,0,0,2,1,3,1,7,1,2003,2,433,1,100,48,0,0,0,0,0,10,2007,225000
50,60,9900,6,7,1940,1950,0,0,0,778,778,1,944,545,0,1489,0,0,2,0,3,1,7,1,1940,1,240,1,335,0,0,0,0,0,0,7,2009,139500
20,81,11216,8,5,2006,2006,0,0,0,1489,1489,1,1489,0,0,1489,0,0,2,0,3,1,7,1,2006,2,776,1,0,140,0,0,0,0,0,6,2006,232600
20,114,14803,10,5,2007,2008,816,1636,0,442,2078,1,2084,0,0,2084,1,0,2,0,2,1,7,1,2007,3,1220,1,188,45,0,0,0,0,0,6,2008,385000
45,50,6130,5,6,1924,1950,0,784,0,0,784,1,784,0,0,784,1,0,1,0,2,1,5,0,NA,0,0,1,0,0,116,0,0,0,0,5,2008,109500
20,65,8529,7,5,2001,2001,0,20,0,1434,1454,1,1434,0,0,1434,0,0,2,0,3,1,6,1,2001,2,527,1,290,39,0,0,0,0,0,4,2009,189000
60,NA,28698,5,5,1967,1967,0,249,764,0,1013,1,1160,966,0,2126,0,1,2,1,3,1,7,0,1967,2,538,1,486,0,0,0,225,0,0,6,2009,185000
160,24,2544,7,5,2005,2005,0,0,0,600,600,1,520,623,80,1223,0,0,2,1,2,1,4,0,2005,2,480,1,0,166,0,0,0,0,0,7,2006,147400
20,80,11900,6,5,1957,1957,387,1040,0,352,1392,1,1392,0,0,1392,1,0,1,1,3,1,6,2,1957,2,458,1,0,0,0,0,192,0,0,6,2008,166000
160,30,3180,7,5,2005,2005,0,0,0,600,600,1,520,600,80,1200,0,0,2,1,2,1,4,0,2005,2,480,1,0,166,0,0,0,0,0,6,2006,151000
60,44,9548,7,6,2003,2003,223,483,0,458,941,1,941,888,0,1829,1,0,2,1,3,1,7,1,2003,2,613,1,192,39,0,0,0,0,0,1,2010,237000
20,100,10004,6,6,1964,1964,180,196,345,975,1516,1,1516,0,0,1516,0,0,1,1,3,1,6,0,1964,2,472,1,0,0,0,0,152,0,0,2,2009,167000
20,75,7875,5,6,1961,1961,136,572,0,572,1144,1,1144,0,0,1144,1,0,1,0,3,1,6,0,1961,2,456,1,0,0,0,0,0,0,0,9,2008,139950
20,60,9600,4,7,1950,1995,0,442,0,625,1067,1,1067,0,0,1067,0,0,2,0,2,1,4,0,1996,2,436,1,290,0,0,0,0,0,0,2,2010,128000
30,90,8100,5,6,1948,1973,0,338,0,1221,1559,1,1559,0,0,1559,1,0,1,0,2,1,5,0,1948,2,812,1,0,116,230,0,0,0,0,6,2007,153500
160,21,1680,6,5,1973,1973,158,330,0,153,483,1,483,504,0,987,1,0,1,1,2,1,5,0,1973,1,264,1,0,0,0,0,0,0,0,11,2008,100000
20,75,9525,5,6,1995,2006,0,0,0,1099,1099,1,1099,0,0,1099,0,0,1,1,3,1,6,0,1999,1,352,1,278,0,0,0,0,0,0,6,2008,144000
50,70,11767,5,6,1946,1995,0,352,0,416,768,1,768,432,0,1200,0,0,1,0,3,1,6,0,1946,1,240,1,0,0,0,0,0,0,0,5,2008,130500
70,NA,12155,6,8,1925,1950,0,156,0,516,672,0,810,672,0,1482,0,0,2,0,4,1,7,0,1934,1,400,0.5,0,0,254,0,0,0,0,3,2008,140000
70,60,10440,5,8,1904,2002,0,0,0,650,650,1,958,581,0,1539,0,0,2,0,3,1,8,1,1983,2,686,0.5,70,78,68,0,0,0,0,6,2008,157500
80,82,9020,6,7,1966,1966,183,312,539,276,1127,1,1165,0,0,1165,1,0,1,1,3,1,6,0,1966,2,490,1,0,129,0,0,0,0,0,5,2008,174900
90,80,8000,5,4,1961,1961,0,0,0,1800,1800,0,1800,0,0,1800,0,0,2,0,6,2,10,0,NA,0,0,1,0,0,0,0,0,0,0,7,2007,141000
50,100,12665,5,8,1915,1950,0,0,0,876,876,1,876,540,0,1416,0,0,1,1,4,1,7,1,1949,3,720,1,418,0,194,0,0,0,0,6,2008,153900
85,NA,16647,5,5,1975,1981,0,1390,0,0,1390,1,1701,0,0,1701,1,0,2,0,3,1,6,2,1975,2,611,1,0,0,0,0,0,0,0,1,2007,171000
60,75,9317,7,5,1993,1993,137,513,0,227,740,1,1006,769,0,1775,1,0,2,1,3,1,7,1,1993,2,425,1,234,72,192,0,0,0,0,7,2009,213000
20,36,15523,5,6,1972,1972,0,460,0,404,864,1,864,0,0,864,1,0,1,0,3,1,5,1,1972,1,338,1,0,0,0,0,0,0,0,8,2009,133500
50,75,45600,6,8,1908,1997,0,0,0,907,907,1,1307,1051,0,2358,0,0,3,0,5,1,10,1,1908,2,360,1,486,40,0,0,175,0,0,9,2008,240000
80,80,9600,6,7,1976,1994,360,0,0,528,528,1,1094,761,0,1855,0,0,2,1,3,1,7,1,1976,2,512,1,113,100,0,0,0,0,0,8,2007,187000
120,36,4435,6,5,2003,2003,170,659,0,189,848,1,848,0,0,848,1,0,1,0,1,1,3,0,2003,2,420,1,140,0,0,0,0,0,0,11,2007,131500
120,NA,3196,8,5,2003,2003,40,0,0,1273,1273,1,1456,0,0,1456,0,0,2,0,2,1,7,1,2003,2,400,1,143,20,0,0,0,0,0,5,2006,215000
75,53,7128,7,5,1941,1950,0,364,0,554,918,1,918,728,0,1646,0,0,2,0,4,1,7,2,1941,1,240,1,0,0,0,0,126,0,0,8,2007,164000
80,NA,12095,6,6,1964,1964,115,564,0,563,1127,1,1445,0,0,1445,0,0,1,1,3,1,7,1,1964,2,645,1,180,0,0,0,0,0,0,8,2009,158000
20,102,17920,5,4,1955,1974,0,306,1085,372,1763,1,1779,0,0,1779,1,0,1,1,3,1,6,1,1955,2,454,1,0,418,0,0,312,0,0,7,2006,170000
20,NA,6897,5,8,1962,2010,0,659,0,381,1040,1,1040,0,0,1040,1,0,1,1,3,1,6,0,1962,1,260,1,0,104,0,0,0,0,0,4,2010,127000
80,NA,10970,6,6,1978,1978,0,505,435,0,940,1,1026,0,0,1026,1,0,1,0,3,1,5,0,1981,2,576,1,0,0,34,0,0,0,0,10,2008,147000
60,65,8125,6,5,1994,1995,0,0,0,702,702,1,702,779,0,1481,0,0,2,1,3,1,6,1,1994,2,343,1,0,36,0,0,0,0,0,3,2009,174000
20,80,10400,7,5,1976,1976,189,0,0,1090,1090,1,1370,0,0,1370,0,0,2,0,3,1,6,1,1976,2,479,1,0,0,0,0,0,0,0,6,2009,152000
60,NA,11029,6,7,1968,1984,220,619,0,435,1054,1,1512,1142,0,2654,1,0,2,1,4,1,9,1,1968,2,619,1,0,65,0,0,222,0,0,8,2006,250000
50,55,7642,7,8,1918,1998,0,0,0,912,912,1,912,514,0,1426,0,0,1,1,3,1,7,1,1925,1,216,1,0,240,0,0,0,0,0,6,2007,189950
190,75,11625,5,4,1965,1965,0,841,0,198,1039,1,1039,0,0,1039,1,0,1,1,3,1,6,0,1965,2,504,1,0,0,0,0,0,0,0,4,2010,131500
20,81,9672,6,5,1984,1985,0,338,0,702,1040,1,1097,0,0,1097,0,0,2,0,3,1,6,0,1986,2,480,1,0,0,0,0,0,0,0,5,2010,152000
20,70,7931,5,5,1959,1959,0,1148,0,0,1148,1,1148,0,0,1148,1,0,1,0,3,1,6,0,1959,1,672,1,0,0,0,0,0,0,0,7,2009,132500
20,72,8640,7,5,2007,2008,0,0,0,1372,1372,1,1372,0,0,1372,0,0,2,0,3,1,6,0,2008,2,529,1,0,140,0,0,0,0,0,5,2008,250580
20,NA,8750,5,6,1970,1970,76,828,0,174,1002,1,1002,0,0,1002,1,0,1,0,3,1,5,0,1973,2,902,1,0,0,0,0,0,0,0,8,2009,148500
20,67,10656,8,5,2006,2007,274,0,0,1638,1638,1,1646,0,0,1646,0,0,2,0,3,1,6,1,2007,3,870,1,192,80,0,0,0,0,0,11,2007,248900
20,85,6970,4,5,1961,1961,0,932,0,108,1040,1,1120,0,0,1120,1,0,1,1,3,1,5,0,1961,2,544,1,168,0,0,0,0,0,400,5,2007,129000
60,NA,14762,5,6,1948,1950,0,0,0,0,0,1,1547,720,53,2320,0,0,2,0,2,1,7,1,1979,2,672,0.5,120,144,0,0,0,0,0,5,2006,169000
60,80,9938,7,5,1993,1994,246,750,0,300,1050,1,1062,887,0,1949,1,0,2,1,3,1,8,1,1993,2,574,1,156,90,0,0,0,0,0,6,2010,236000
20,60,6600,5,5,1962,1962,0,0,0,894,894,0,894,0,0,894,0,0,1,0,2,1,5,0,1962,1,308,1,0,0,0,0,0,0,0,8,2009,109500
60,70,8750,6,5,1998,1998,116,505,0,299,804,1,804,878,0,1682,0,0,2,1,3,1,7,0,1998,2,523,1,0,77,0,0,0,0,0,6,2010,200500
20,74,8892,5,7,1953,1996,0,0,0,105,105,1,910,0,0,910,0,0,1,0,3,1,5,0,1953,2,414,1,196,0,150,0,0,0,0,10,2008,116000
40,60,12144,5,7,1949,1950,0,375,0,457,832,1,1036,0,232,1268,0,0,1,0,3,1,6,1,1949,1,288,1,0,28,0,0,0,0,0,9,2009,133000
50,52,5720,5,6,1941,1950,0,0,0,676,676,1,676,455,0,1131,0,0,1,1,3,1,5,0,1941,1,200,1,26,0,0,0,0,0,0,8,2009,66500
60,75,9000,8,5,2007,2007,0,64,0,1120,1184,1,1184,1426,0,2610,0,0,2,1,4,1,11,1,2007,2,550,1,208,364,0,0,0,0,0,8,2007,303477
20,94,25286,4,5,1963,1963,0,633,0,431,1064,1,1040,0,0,1040,1,0,1,0,3,1,5,0,1963,2,648,1,0,0,0,0,0,0,0,1,2007,132250
60,74,8834,9,5,2004,2005,216,1170,0,292,1462,1,1462,762,0,2224,1,0,2,1,4,1,10,1,2004,3,738,1,184,0,0,0,0,0,0,6,2009,350000
85,88,11782,5,7,1961,1995,0,899,0,210,1109,1,1155,0,0,1155,1,0,1,0,3,1,6,0,1987,2,576,1,192,0,0,0,0,0,400,6,2010,148000
20,NA,7000,5,8,1978,2005,90,646,0,218,864,1,864,0,0,864,1,0,1,0,3,1,6,0,1978,1,336,1,0,0,0,0,0,0,0,7,2009,136500
20,60,7024,5,5,2005,2006,0,980,0,110,1090,1,1090,0,0,1090,1,0,1,1,2,1,5,0,2005,2,450,1,0,49,0,0,0,0,0,6,2007,157000
50,44,13758,7,5,1990,1991,117,902,0,254,1156,1,1187,530,0,1717,0,0,2,1,3,1,7,1,1990,2,400,1,168,36,0,0,0,0,0,4,2007,187500
60,NA,9636,6,5,1992,1993,0,0,0,808,808,1,808,785,0,1593,0,0,2,1,3,1,7,1,1993,2,389,1,342,40,0,0,0,0,0,12,2009,178000
75,60,6204,4,5,1912,1950,0,0,0,795,795,0,954,795,481,2230,1,0,1,0,5,1,10,0,1997,1,440,1,0,188,0,0,0,0,0,3,2006,118500
20,65,7150,5,5,1967,1967,60,432,0,460,892,1,892,0,0,892,0,0,1,0,3,1,5,0,1967,1,288,1,0,0,0,0,0,0,0,7,2009,100000
120,50,5119,9,5,1999,2000,60,1238,0,460,1698,1,1709,0,0,1709,1,0,2,0,2,1,5,1,1999,2,506,1,97,65,0,0,0,0,0,1,2008,328900
90,70,8393,5,5,1959,2005,122,528,0,1098,1626,1,1712,0,0,1712,0,0,2,0,4,2,8,0,2005,2,588,1,272,54,0,0,0,0,0,6,2006,145000
50,59,16466,5,7,1955,1955,0,0,0,816,816,1,872,521,0,1393,0,0,1,1,3,1,8,0,1955,1,300,1,121,0,0,0,265,0,0,4,2008,135500
20,95,15865,8,6,1970,1970,0,351,823,1043,2217,1,2217,0,0,2217,1,0,2,0,4,1,8,1,1970,2,621,1,81,207,0,0,224,0,0,10,2007,268000
20,128,12160,6,4,1953,1953,90,1024,0,481,1505,1,1505,0,0,1505,1,0,1,0,2,1,6,1,1953,2,505,1,0,0,0,162,0,0,0,2,2009,149500
50,60,8064,5,7,1949,2006,0,0,0,672,672,1,672,252,0,924,0,0,1,0,3,1,6,1,2003,2,576,1,0,0,0,0,0,0,2000,7,2007,122900
60,70,11184,6,5,1978,1978,92,226,500,192,918,1,918,765,0,1683,0,0,2,1,3,1,7,1,1978,2,440,1,243,0,0,0,0,0,0,7,2009,172500
20,70,8414,6,8,1963,2003,0,663,0,396,1059,1,1068,0,0,1068,0,1,1,0,3,1,6,0,1963,1,264,1,192,0,0,0,0,0,0,2,2006,154500
20,NA,13284,5,5,1954,1954,0,1064,0,319,1383,1,1383,0,0,1383,1,0,1,0,3,1,6,1,1954,1,354,1,511,116,0,0,0,0,0,6,2008,165000
90,64,7018,5,5,1979,1979,0,0,0,0,0,1,1535,0,0,1535,0,0,2,0,4,2,8,0,1979,2,400,1,0,0,0,0,0,0,0,6,2009,118858
60,71,7056,6,5,1963,1963,415,400,0,380,780,1,983,813,0,1796,1,0,1,1,4,1,8,1,1963,2,483,1,0,50,0,0,0,0,0,10,2008,140000
30,50,8765,4,6,1936,1950,0,285,0,666,951,0,951,0,0,951,0,0,1,0,2,1,6,0,1936,1,327,1,0,28,0,0,0,0,0,4,2006,106500
90,64,7018,5,5,1979,1979,0,0,0,0,0,1,1120,1120,0,2240,0,0,2,0,6,2,12,0,1979,2,528,1,154,0,0,0,0,0,0,6,2009,142953
20,100,12919,9,5,2009,2010,760,2188,0,142,2330,1,2364,0,0,2364,1,0,2,1,2,1,11,2,2009,3,820,1,0,67,0,0,0,0,0,3,2010,611657
20,65,6993,5,7,1961,1994,0,465,0,447,912,1,1236,0,0,1236,0,0,1,0,3,1,6,1,1961,1,288,1,0,0,0,0,0,0,0,6,2006,135000
20,NA,7340,4,6,1971,1971,0,322,0,536,858,1,858,0,0,858,0,0,1,0,2,1,4,0,1979,1,684,1,0,0,0,0,0,0,0,6,2007,110000
20,64,8712,5,7,1957,2000,0,860,0,132,992,1,1306,0,0,1306,1,0,1,0,2,1,5,0,1968,1,756,1,0,0,0,0,0,0,0,5,2009,153000
60,63,7875,7,5,2003,2003,0,0,0,783,783,1,807,702,0,1509,0,0,2,1,3,1,8,1,2003,2,393,1,0,75,0,0,0,0,0,7,2006,180000
20,50,14859,7,5,2006,2006,27,0,0,1670,1670,1,1670,0,0,1670,0,0,2,0,3,1,7,1,2006,3,690,1,144,60,0,0,0,0,0,8,2006,240000
20,NA,6173,5,6,1967,1967,75,599,0,277,876,1,902,0,0,902,0,0,1,0,3,1,6,0,1967,1,288,1,0,0,0,0,0,0,0,8,2007,125500
20,80,9920,5,5,1954,1954,110,354,290,412,1056,1,1063,0,0,1063,1,0,1,0,3,1,6,0,1954,1,280,1,0,0,164,0,0,0,0,2,2010,128000
20,116,13501,8,5,2006,2006,208,63,0,1560,1623,1,1636,0,0,1636,1,0,2,0,3,1,8,1,2006,3,865,1,0,60,0,0,0,0,0,6,2007,255000
50,86,11500,7,7,1936,1987,0,223,0,794,1017,1,1020,1037,0,2057,0,0,1,1,3,1,6,1,1936,1,180,1,0,0,0,0,322,0,0,6,2006,250000
20,NA,8885,5,5,1983,1983,0,301,324,239,864,1,902,0,0,902,1,0,1,0,2,1,5,0,1983,2,484,1,164,0,0,0,0,0,0,6,2006,131000
60,149,12589,6,5,2005,2005,0,0,0,742,742,1,742,742,0,1484,0,0,2,1,3,1,8,1,2005,2,390,1,36,24,0,0,0,0,0,6,2009,174000
90,80,11600,5,5,1960,1960,361,443,0,662,1105,1,1105,1169,0,2274,0,0,2,0,5,2,12,0,1960,2,480,1,0,0,0,0,0,0,0,1,2010,154300
20,NA,9286,5,7,1977,1989,0,196,0,1072,1268,1,1268,0,0,1268,0,0,1,1,3,1,5,0,1978,1,252,1,173,0,0,0,0,0,0,10,2009,143500
30,51,6120,5,7,1925,1950,0,489,0,279,768,0,1015,0,0,1015,0,0,1,0,3,1,6,0,1925,1,450,1,0,0,112,0,120,0,620,7,2006,88000
90,82,6270,5,6,1949,1950,0,284,0,717,1001,0,1001,1001,0,2002,0,0,2,0,4,2,8,0,1949,3,871,1,0,0,0,0,0,0,0,8,2007,145000
160,30,3000,6,5,2009,2009,76,294,0,318,612,1,612,612,0,1224,0,0,2,1,2,1,4,0,2009,2,528,1,0,234,0,0,0,0,0,6,2009,173733
160,21,2001,4,5,1970,1970,80,0,0,546,546,1,546,546,0,1092,0,0,1,1,3,1,6,0,1970,1,286,1,0,0,0,0,0,0,0,1,2007,75000
20,50,9000,2,3,1949,1950,0,50,0,430,480,0,480,0,0,480,1,0,0,0,1,1,4,0,1958,1,308,1,0,0,0,0,0,0,0,10,2006,35311
20,NA,17140,4,6,1956,1956,0,1059,0,75,1134,1,1229,0,0,1229,0,0,1,0,3,1,6,0,1956,1,284,1,0,0,0,0,0,0,0,4,2009,135000
60,103,13125,7,5,1991,1991,0,48,634,422,1104,1,912,1215,0,2127,1,0,2,1,4,1,8,1,1991,3,833,1,72,192,224,0,0,0,0,11,2007,238000
20,87,11029,6,8,1958,2002,0,528,411,245,1184,1,1414,0,0,1414,1,0,1,0,3,1,6,1,1990,2,601,1,0,51,0,0,190,0,0,5,2008,176500
60,70,8462,6,5,1994,1994,105,814,0,114,928,1,936,785,0,1721,0,1,2,1,3,1,7,0,1994,2,471,1,300,87,0,0,0,0,0,7,2007,201000
90,67,8777,5,7,1900,2003,0,1084,0,188,1272,1,1272,928,0,2200,2,0,2,2,4,2,9,0,NA,0,0,0,0,70,0,0,0,0,0,9,2008,145900
20,65,10237,6,5,2005,2006,0,28,0,1288,1316,1,1316,0,0,1316,0,0,2,0,3,1,6,1,2005,2,397,1,100,0,0,23,0,0,0,10,2006,169990
120,50,8012,6,5,1993,1994,0,165,841,598,1604,1,1617,0,0,1617,1,0,2,0,2,1,5,1,1993,2,533,1,0,69,0,0,0,0,0,7,2008,193000
20,79,10240,6,6,1980,1980,157,625,1061,0,1686,1,1686,0,0,1686,1,0,2,0,3,1,7,1,1980,2,612,1,384,131,0,0,0,0,0,5,2006,207500
20,NA,15611,5,6,1977,1977,0,767,93,266,1126,1,1126,0,0,1126,0,1,2,0,3,1,6,0,1977,2,540,1,180,0,0,0,0,0,0,3,2008,175000
60,93,11999,8,5,2003,2004,340,0,0,1181,1181,1,1234,1140,0,2374,0,0,2,1,4,1,10,1,2003,3,656,1,104,100,0,0,0,0,0,5,2007,285000
60,NA,9900,7,5,1968,1968,342,552,0,280,832,1,1098,880,0,1978,0,0,2,1,4,1,9,1,1968,2,486,1,0,43,0,0,0,0,0,4,2008,176000
20,NA,11838,8,5,2001,2001,0,0,0,1753,1753,1,1788,0,0,1788,0,0,2,0,3,1,7,1,2001,2,522,1,202,151,0,0,0,0,0,6,2009,236500
60,NA,13006,7,5,1997,1997,285,0,0,964,964,1,993,1243,0,2236,0,0,2,1,4,1,8,1,1997,2,642,1,0,0,0,0,0,0,0,11,2006,222000
20,73,8925,8,5,2007,2007,0,16,0,1450,1466,1,1466,0,0,1466,0,0,2,0,3,1,7,0,2007,3,610,1,100,18,0,0,0,0,0,7,2009,201000
20,70,9100,5,6,1965,1965,0,338,466,121,925,1,925,0,0,925,0,1,1,0,2,1,5,0,1965,1,429,1,0,0,0,0,0,0,0,7,2009,117500
20,84,11670,9,5,2006,2006,302,0,0,1905,1905,1,1905,0,0,1905,0,0,2,0,3,1,8,1,2006,3,788,1,0,191,0,0,0,0,0,3,2007,320000
20,63,8487,7,5,2004,2004,210,20,0,1480,1500,1,1500,0,0,1500,0,0,2,0,3,1,6,0,2004,2,570,1,192,36,0,0,0,0,0,8,2009,190000
20,313,27650,7,7,1960,2007,0,425,0,160,585,1,2069,0,0,2069,1,0,2,0,4,1,9,1,1960,2,505,1,0,0,0,0,0,0,0,11,2008,242000
30,52,5825,4,5,1926,1953,108,0,0,600,600,1,747,0,0,747,0,0,1,0,1,1,5,0,1953,2,528,1,0,0,32,0,0,0,0,6,2006,79900
20,67,10083,7,5,2003,2003,NA,833,0,343,1176,1,1200,0,0,1200,1,0,2,0,2,1,5,0,2003,2,555,1,0,41,0,0,0,0,0,8,2009,184900
60,75,9675,7,5,2005,2005,0,341,0,772,1113,1,1113,858,0,1971,0,0,2,1,3,1,8,1,2005,2,689,1,0,48,0,0,0,0,0,2,2009,253000
60,73,8760,7,5,2006,2006,0,464,0,927,1391,1,1391,571,0,1962,0,0,2,1,3,1,7,0,2006,3,868,1,0,90,0,0,0,0,0,8,2006,239799
70,NA,24090,7,7,1940,1950,0,0,0,1032,1032,1,1207,1196,0,2403,0,0,2,0,4,1,10,2,1940,1,349,1,56,0,318,0,0,0,0,6,2010,244400
90,55,12640,6,5,1976,1976,0,936,396,396,1728,1,1728,0,0,1728,0,0,2,0,4,2,8,0,1976,2,574,1,40,0,0,0,0,0,0,7,2006,150900
60,NA,8755,7,5,1999,1999,298,772,0,220,992,1,1022,1038,0,2060,1,0,2,1,3,1,8,1,1999,2,390,1,0,0,0,168,0,0,0,6,2009,214000
90,42,7711,4,3,1977,1977,0,1440,0,0,1440,1,1440,0,0,1440,2,0,2,0,4,2,8,0,NA,0,0,0,321,0,0,0,0,0,0,8,2007,150000
